"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	Deaths
	"Louisiana"	"22"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Louisiana"	"22"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Louisiana"	"22"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Louisiana"	"22"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Louisiana"	"22"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Louisiana"	"22"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	25
	"Louisiana"	"22"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Louisiana"	"22"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	20
	"Louisiana"	"22"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Louisiana"	"22"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Louisiana"	"22"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Louisiana"	"22"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Louisiana"	"22"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Louisiana"	"22"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Louisiana"	"22"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Louisiana"	"22"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Louisiana"	"22"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	16
	"Louisiana"	"22"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Louisiana"	"22"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Louisiana"	"22"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	16
	"Louisiana"	"22"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	22
	"Louisiana"	"22"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Louisiana"	"22"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Louisiana"	"22"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Louisiana"	"22"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Louisiana"	"22"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Louisiana"	"22"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Louisiana"	"22"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Louisiana"	"22"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Louisiana"	"22"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Louisiana"	"22"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Louisiana"	"22"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	22
	"Louisiana"	"22"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	23
	"Louisiana"	"22"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Louisiana"	"22"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	24
	"Louisiana"	"22"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Louisiana"	"22"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Louisiana"	"22"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Louisiana"	"22"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	28
	"Louisiana"	"22"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Louisiana"	"22"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Louisiana"	"22"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Louisiana"	"22"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Louisiana"	"22"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	16
	"Louisiana"	"22"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	19
	"Louisiana"	"22"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Louisiana"	"22"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Louisiana"	"22"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	16
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Maryland"	"24"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Maryland"	"24"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Maryland"	"24"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Maryland"	"24"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Maryland"	"24"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Maryland"	"24"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Maryland"	"24"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Maryland"	"24"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Maryland"	"24"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Maryland"	"24"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Maryland"	"24"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Maryland"	"24"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	27
	"Maryland"	"24"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Maryland"	"24"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	18
	"Maryland"	"24"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Maryland"	"24"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Maryland"	"24"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Maryland"	"24"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	18
	"Maryland"	"24"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Maryland"	"24"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Maryland"	"24"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Maryland"	"24"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Maryland"	"24"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	31
	"Maryland"	"24"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	24
	"Maryland"	"24"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Maryland"	"24"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Maryland"	"24"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Maryland"	"24"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Maryland"	"24"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	20
	"Maryland"	"24"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Maryland"	"24"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	22
	"Maryland"	"24"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Maryland"	"24"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Maryland"	"24"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Maryland"	"24"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Maryland"	"24"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Maryland"	"24"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Maryland"	"24"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Maryland"	"24"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Maryland"	"24"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	31
	"Maryland"	"24"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Maryland"	"24"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Maryland"	"24"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Maryland"	"24"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	17
	"Maryland"	"24"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Maryland"	"24"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Maryland"	"24"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Maryland"	"24"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Maryland"	"24"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	37
	"Maryland"	"24"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Maryland"	"24"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	26
	"Maryland"	"24"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Maryland"	"24"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Maryland"	"24"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	18
	"Maryland"	"24"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Maryland"	"24"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Maryland"	"24"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Maryland"	"24"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	16
	"Maryland"	"24"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	28
	"Maryland"	"24"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Maryland"	"24"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Maryland"	"24"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	27
	"Maryland"	"24"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	17
	"Maryland"	"24"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Maryland"	"24"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	19
	"Maryland"	"24"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	28
	"Maryland"	"24"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Maryland"	"24"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	36
	"Maryland"	"24"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	21
	"Maryland"	"24"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	26
	"Maryland"	"24"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Maryland"	"24"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Maryland"	"24"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	21
	"Massachusetts"	"25"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Massachusetts"	"25"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	17
	"Massachusetts"	"25"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Massachusetts"	"25"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Massachusetts"	"25"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Massachusetts"	"25"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	16
	"Massachusetts"	"25"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	17
	"Massachusetts"	"25"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Massachusetts"	"25"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Massachusetts"	"25"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Massachusetts"	"25"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	17
	"Massachusetts"	"25"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Massachusetts"	"25"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Massachusetts"	"25"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Massachusetts"	"25"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	21
	"Massachusetts"	"25"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Massachusetts"	"25"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Massachusetts"	"25"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Massachusetts"	"25"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	18
	"Massachusetts"	"25"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Massachusetts"	"25"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Massachusetts"	"25"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Massachusetts"	"25"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Massachusetts"	"25"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Massachusetts"	"25"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Massachusetts"	"25"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Massachusetts"	"25"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Massachusetts"	"25"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Massachusetts"	"25"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	19
	"Massachusetts"	"25"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Massachusetts"	"25"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Massachusetts"	"25"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Massachusetts"	"25"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Massachusetts"	"25"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	24
	"Massachusetts"	"25"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Massachusetts"	"25"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	24
	"Massachusetts"	"25"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Massachusetts"	"25"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	32
	"Massachusetts"	"25"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	21
	"Massachusetts"	"25"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Massachusetts"	"25"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Massachusetts"	"25"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Massachusetts"	"25"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Massachusetts"	"25"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	22
	"Massachusetts"	"25"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Massachusetts"	"25"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Massachusetts"	"25"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Massachusetts"	"25"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	19
	"Massachusetts"	"25"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	22
	"Massachusetts"	"25"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Massachusetts"	"25"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	27
	"Massachusetts"	"25"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	26
	"Massachusetts"	"25"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Massachusetts"	"25"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Massachusetts"	"25"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Massachusetts"	"25"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	24
	"Massachusetts"	"25"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	20
	"Massachusetts"	"25"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Massachusetts"	"25"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Massachusetts"	"25"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Massachusetts"	"25"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	25
	"Massachusetts"	"25"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	21
	"Massachusetts"	"25"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Massachusetts"	"25"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Massachusetts"	"25"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	30
	"Massachusetts"	"25"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Massachusetts"	"25"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Massachusetts"	"25"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Massachusetts"	"25"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	31
	"Massachusetts"	"25"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Massachusetts"	"25"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Massachusetts"	"25"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	19
	"Massachusetts"	"25"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Massachusetts"	"25"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Massachusetts"	"25"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	31
	"Massachusetts"	"25"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Massachusetts"	"25"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Massachusetts"	"25"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Massachusetts"	"25"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Massachusetts"	"25"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	21
	"Massachusetts"	"25"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Massachusetts"	"25"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	28
	"Massachusetts"	"25"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	29
	"Massachusetts"	"25"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Massachusetts"	"25"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	27
	"Massachusetts"	"25"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Massachusetts"	"25"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Massachusetts"	"25"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Massachusetts"	"25"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Massachusetts"	"25"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	28
	"Massachusetts"	"25"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	39
	"Massachusetts"	"25"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	26
	"Massachusetts"	"25"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Massachusetts"	"25"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	19
	"Massachusetts"	"25"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	32
	"Massachusetts"	"25"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Massachusetts"	"25"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Massachusetts"	"25"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	23
	"Massachusetts"	"25"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Massachusetts"	"25"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	28
	"Michigan"	"26"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	17
	"Michigan"	"26"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	18
	"Michigan"	"26"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Michigan"	"26"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	42
	"Michigan"	"26"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	38
	"Michigan"	"26"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	31
	"Michigan"	"26"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	23
	"Michigan"	"26"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Michigan"	"26"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	31
	"Michigan"	"26"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	35
	"Michigan"	"26"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	41
	"Michigan"	"26"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	36
	"Michigan"	"26"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	18
	"Michigan"	"26"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	27
	"Michigan"	"26"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	30
	"Michigan"	"26"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	50
	"Michigan"	"26"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	44
	"Michigan"	"26"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	35
	"Michigan"	"26"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	17
	"Michigan"	"26"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	19
	"Michigan"	"26"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	26
	"Michigan"	"26"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	36
	"Michigan"	"26"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	34
	"Michigan"	"26"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	49
	"Michigan"	"26"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	38
	"Michigan"	"26"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	23
	"Michigan"	"26"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	22
	"Michigan"	"26"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	21
	"Michigan"	"26"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	28
	"Michigan"	"26"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	44
	"Michigan"	"26"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	42
	"Michigan"	"26"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	17
	"Michigan"	"26"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	23
	"Michigan"	"26"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Michigan"	"26"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Michigan"	"26"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	41
	"Michigan"	"26"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	36
	"Michigan"	"26"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	37
	"Michigan"	"26"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	25
	"Michigan"	"26"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	36
	"Michigan"	"26"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	37
	"Michigan"	"26"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	39
	"Michigan"	"26"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	41
	"Michigan"	"26"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	16
	"Michigan"	"26"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	17
	"Michigan"	"26"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	18
	"Michigan"	"26"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	22
	"Michigan"	"26"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	37
	"Michigan"	"26"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	37
	"Michigan"	"26"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	43
	"Michigan"	"26"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	36
	"Michigan"	"26"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	21
	"Michigan"	"26"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	24
	"Michigan"	"26"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	39
	"Michigan"	"26"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Michigan"	"26"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	39
	"Michigan"	"26"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	24
	"Michigan"	"26"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	23
	"Michigan"	"26"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	35
	"Michigan"	"26"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	26
	"Michigan"	"26"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	39
	"Michigan"	"26"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	40
	"Michigan"	"26"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	26
	"Michigan"	"26"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	35
	"Michigan"	"26"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	26
	"Michigan"	"26"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	36
	"Michigan"	"26"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Michigan"	"26"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	46
